CodigoFamilia,TipoDocumento,RangoEdad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Discapacidad,Estrato,Genero,EstadoBeneficiario,Logro17,PE35,HE20
HID61574820,TI,06-17,CUNDINAMARCA,PAIME,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID86726832,CC,50-65,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID31133772,CC,50-65,CUNDINAMARCA,SESQUILE,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID71988976,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID80969890,CC,18-29,CUNDINAMARCA,FUNZA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID33181620,CC,30-49,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID90342583,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID85620250,CC,50-65,CUNDINAMARCA,UBALA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID59292833,CC,18-29,CUNDINAMARCA,TOPAIPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID88756766,TI,06-17,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID72509033,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID28768783,TI,18-29,CUNDINAMARCA,LA PALMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID29025276,TI,18-29,CUNDINAMARCA,CACHIPAY,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID48929061,CC,50-65,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID74643585,CC,30-49,CUNDINAMARCA,LA PEÑA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID36961383,TI,18-29,CUNDINAMARCA,CHIPAQUE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID45580598,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID85890000,CC,30-49,CUNDINAMARCA,VILLETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID47976981,RC,06-17,CUNDINAMARCA,UBALA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID42881745,TI,18-29,CUNDINAMARCA,RICAURTE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID26865909,CC,30-49,CUNDINAMARCA,QUETAME,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID38897650,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID62151002,CC,18-29,CUNDINAMARCA,MOSQUERA,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID57491573,RC,06-17,CUNDINAMARCA,SIBATE,NO,0,Hombre,ACTIVO,NO APLICA,No,Si
HID73162779,CC,>65,CUNDINAMARCA,UBALA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID91749726,TI,06-17,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID83486378,RC,06-17,CUNDINAMARCA,UNE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID87248961,RC,06-17,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,Si
HID82316800,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID10202202,TI,06-17,CUNDINAMARCA,RICAURTE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID57387155,CC,>65,CUNDINAMARCA,PACHO,SI,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID59903019,TI,18-29,CUNDINAMARCA,CABRERA,NO,2,Hombre,ACTIVO,NO APLICA,No,No
HID20147585,TI,18-29,CUNDINAMARCA,FUSAGASUGA,ND,99,Hombre,ACTIVO,NO APLICA,No,No
HID92367675,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID56971240,CC,30-49,CUNDINAMARCA,SUSA,NO,2,Mujer,ACTIVO,ALCANZADO,No,No
HID10092725,TI,06-17,CUNDINAMARCA,CHOCONTA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID73352427,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID26802805,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID63890286,CC,50-65,CUNDINAMARCA,SIMIJACA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID13195170,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID61180254,CC,30-49,CUNDINAMARCA,ANOLAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID81810551,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID24852344,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID91682306,CC,50-65,CUNDINAMARCA,CUCUNUBA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID79527778,CC,50-65,CUNDINAMARCA,CABRERA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID34549310,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID96608554,CC,30-49,CUNDINAMARCA,SILVANIA,NO,2,Hombre,ACTIVO,POR ALCANZAR,No,No
HID38452987,TI,18-29,CUNDINAMARCA,SILVANIA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID92200169,CC,30-49,CUNDINAMARCA,UNE,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID93587622,CC,30-49,CUNDINAMARCA,QUEBRADANEGRA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID14511879,CC,>65,CUNDINAMARCA,CABRERA,NO,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID70645135,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID60414989,TI,18-29,CUNDINAMARCA,SASAIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID70765593,TI,18-29,CUNDINAMARCA,VILLAPINZON,SI,0,Mujer,ACTIVO,NO APLICA,No,No
HID97553690,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID19207278,TI,06-17,CUNDINAMARCA,SASAIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID96666316,RC,06-17,CUNDINAMARCA,ARBELAEZ,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID17298003,RC,06-17,CUNDINAMARCA,FACATATIVA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID54777173,CC,>65,CUNDINAMARCA,CARMEN DE CARUPA,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID82800039,CC,50-65,CUNDINAMARCA,CAPARRAPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID99795825,TI,18-29,CUNDINAMARCA,CHOCONTA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID75413499,RC,06-17,CUNDINAMARCA,UBAQUE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID38730942,RC,06-17,CUNDINAMARCA,SOPO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID79155299,TI,18-29,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID60957454,RC,06-17,CUNDINAMARCA,LA PEÑA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID12847927,TI,18-29,CUNDINAMARCA,BOJACA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID57613250,CC,50-65,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID30717061,CC,50-65,CUNDINAMARCA,GUASCA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID97272773,CC,>65,CUNDINAMARCA,PANDI,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID60973481,CC,>65,CUNDINAMARCA,CHAGUANI,NO,0,Hombre,ACTIVO,POR ALCANZAR,No,No
HID26674235,CC,>65,CUNDINAMARCA,SOACHA,NO,1,Mujer,ACTIVO,POR ALCANZAR,No,No
HID65956615,CC,>65,CUNDINAMARCA,FUSAGASUGA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID49159058,CC,30-49,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID72762197,CC,50-65,CUNDINAMARCA,GUADUAS,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID66769690,CC,18-29,CUNDINAMARCA,UNE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID87718490,TI,18-29,CUNDINAMARCA,CABRERA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID11734905,CC,50-65,CUNDINAMARCA,MOSQUERA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75921678,TI,18-29,CUNDINAMARCA,CHIPAQUE,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID11356866,CC,50-65,CUNDINAMARCA,GUADUAS,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID83414576,RC,06-17,CUNDINAMARCA,FUSAGASUGA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID68434723,CC,30-49,CUNDINAMARCA,ZIPACON,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID41855577,CC,18-29,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID35797948,TI,06-17,CUNDINAMARCA,QUETAME,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID63707438,CC,18-29,CUNDINAMARCA,CHOCONTA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID43753991,CC,30-49,CUNDINAMARCA,VENECIA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID39033705,CC,50-65,CUNDINAMARCA,LA MESA,NO,2,Mujer,ACTIVO,POR ALCANZAR,No,No
HID60581306,TI,18-29,CUNDINAMARCA,QUIPILE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID19537534,CC,>65,CUNDINAMARCA,SAN CAYETANO,NO,1,Hombre,NO ACTIVO,ALCANZADO,No,No
HID91314536,RC,06-17,CUNDINAMARCA,SOACHA,ND,99,Mujer,ACTIVO,NO APLICA,No,No
HID38895060,TI,18-29,CUNDINAMARCA,VIOTA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID97609710,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID30879448,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID44041027,TI,18-29,CUNDINAMARCA,TIBIRITA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID95506571,CC,50-65,CUNDINAMARCA,FOSCA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID30965972,CC,>65,CUNDINAMARCA,FOSCA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID65885184,CC,30-49,CUNDINAMARCA,SOACHA,NO,1,Mujer,NO ACTIVO,ALCANZADO,No,No
HID97612160,CC,30-49,CUNDINAMARCA,SASAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID23306924,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID74435012,TI,18-29,CUNDINAMARCA,CHIA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID13678261,CC,30-49,CUNDINAMARCA,CUCUNUBA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID41702003,CC,50-65,CUNDINAMARCA,FOSCA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID61927413,CC,50-65,CUNDINAMARCA,EL COLEGIO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID98747084,CC,30-49,CUNDINAMARCA,PASCA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID17329922,CC,50-65,CUNDINAMARCA,JERUSALEN,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID41917822,CC,18-29,CUNDINAMARCA,PASCA,NO,2,Hombre,ACTIVO,ALCANZADO,No,No
HID76512827,CC,30-49,CUNDINAMARCA,SOACHA,ND,1,Hombre,ACTIVO,ALCANZADO,No,No
HID41330767,TI,06-17,CUNDINAMARCA,GIRARDOT,NO,1,Mujer,NO ACTIVO,NO APLICA,No,No
HID56753023,TI,06-17,CUNDINAMARCA,VILLAPINZON,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID18725902,TI,18-29,CUNDINAMARCA,CAQUEZA,NO,1,Mujer,ACTIVO,NO APLICA,No,No
HID79149288,CC,30-49,CUNDINAMARCA,VIOTA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID52278036,TI,18-29,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID57883316,CC,18-29,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID24926496,CC,50-65,CUNDINAMARCA,CHOCONTA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID57490745,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID85995783,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID73620300,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID48554424,CC,>65,CUNDINAMARCA,PULI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID68317496,CC,50-65,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID30614164,TI,18-29,CUNDINAMARCA,SIBATE,NO,0,Mujer,ACTIVO,NO APLICA,No,Si
HID47863890,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID18531674,CC,>65,CUNDINAMARCA,GUATAQUI,NO,2,Mujer,ACTIVO,POR ALCANZAR,No,No
HID62342316,CC,50-65,CUNDINAMARCA,GUACHETA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID32942378,RC,06-17,CUNDINAMARCA,VIANI,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID12110383,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID54106617,CC,30-49,CUNDINAMARCA,SILVANIA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID74715417,CC,30-49,CUNDINAMARCA,SOACHA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID50457117,CC,50-65,CUNDINAMARCA,EL PEÑON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID73732586,CC,30-49,CUNDINAMARCA,CARMEN DE CARUPA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID83496083,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID65922372,TI,18-29,CUNDINAMARCA,VILLAGOMEZ,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID57910302,CC,30-49,CUNDINAMARCA,SUPATA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID69973245,RC,06-17,CUNDINAMARCA,VILLETA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID90538032,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID51030456,CC,30-49,CUNDINAMARCA,NARIÑO,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID47039834,TI,06-17,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID76071845,CC,50-65,CUNDINAMARCA,FUSAGASUGA,SI,0,Mujer,ACTIVO,ALCANZADO,No,No
HID79420353,CC,30-49,CUNDINAMARCA,SILVANIA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID91524084,CC,30-49,CUNDINAMARCA,SUESCA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID31019768,TI,06-17,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID35649200,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID55870951,CC,50-65,CUNDINAMARCA,VIOTA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID74890444,CC,>65,CUNDINAMARCA,SAN CAYETANO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID29864259,CC,30-49,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID19326084,CC,30-49,CUNDINAMARCA,LENGUAZAQUE,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID24696825,CC,30-49,CUNDINAMARCA,RICAURTE,NO,0,Mujer,NO ACTIVO,ALCANZADO,No,No
HID78509155,TI,18-29,CUNDINAMARCA,NOCAIMA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID81146752,CC,30-49,CUNDINAMARCA,QUETAME,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID72190408,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID26069773,CC,30-49,CUNDINAMARCA,PANDI,NO,1,Mujer,NO ACTIVO,POR ALCANZAR,No,No
HID94225153,CC,18-29,CUNDINAMARCA,RICAURTE,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID41734675,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,99,Mujer,ACTIVO,ALCANZADO,No,No
HID31232995,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID66806572,CC,50-65,CUNDINAMARCA,SOACHA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID79651468,TI,06-17,CUNDINAMARCA,GRANADA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID96068927,CC,30-49,CUNDINAMARCA,NARIÑO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID57956400,CC,30-49,CUNDINAMARCA,GACHETA,SI,0,Hombre,ACTIVO,ALCANZADO,No,No
HID96951313,TI,18-29,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID36669436,CC,50-65,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID85287446,CC,>65,CUNDINAMARCA,COGUA,NO,0,Mujer,ACTIVO,POR ALCANZAR,No,No
HID34193526,RC,06-17,CUNDINAMARCA,TOPAIPI,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID10386729,TI,18-29,CUNDINAMARCA,PARATEBUENO,NO,1,Mujer,ACTIVO,NO APLICA,No,No
HID24228754,CC,50-65,CUNDINAMARCA,ARBELAEZ,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID38762712,TI,18-29,CUNDINAMARCA,ZIPAQUIRA,NO,1,Hombre,NO ACTIVO,NO APLICA,No,No
HID63204956,TI,18-29,CUNDINAMARCA,CAQUEZA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID72863005,RC,06-17,CUNDINAMARCA,NEMOCON,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID79755421,CC,50-65,CUNDINAMARCA,QUETAME,SI,1,Hombre,ACTIVO,ALCANZADO,No,No
HID77528678,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,Si
HID70986552,CC,50-65,CUNDINAMARCA,CHOCONTA,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID39067680,CC,50-65,CUNDINAMARCA,SUESCA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID79561651,RC,06-17,CUNDINAMARCA,MANTA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID17544381,RC,06-17,CUNDINAMARCA,NEMOCON,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID50524024,CC,18-29,CUNDINAMARCA,TENJO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID52334719,CC,>65,CUNDINAMARCA,MADRID,NO,0,Hombre,NO ACTIVO,ALCANZADO,No,No
HID78406782,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID76298236,CC,>65,CUNDINAMARCA,SOACHA,NO,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID72483582,TI,06-17,CUNDINAMARCA,CAQUEZA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID65853999,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID18175122,CC,30-49,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID93787320,CC,50-65,CUNDINAMARCA,MADRID,ND,2,Hombre,ACTIVO,ALCANZADO,No,No
HID94892612,CC,30-49,CUNDINAMARCA,VILLAGOMEZ,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID87550176,CC,50-65,CUNDINAMARCA,PUERTO SALGAR,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID46241202,TI,18-29,CUNDINAMARCA,SOACHA,ND,0,Hombre,ACTIVO,NO APLICA,Si,No
HID69178010,CC,50-65,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID70969411,TI,18-29,CUNDINAMARCA,SOACHA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID19745260,CC,30-49,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID78016031,CC,50-65,CUNDINAMARCA,SAN JUAN DE RIO SECO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID60973442,CC,30-49,CUNDINAMARCA,UBALA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID53322453,CC,>65,CUNDINAMARCA,SOACHA,NO,1,Hombre,ACTIVO,ALCANZADO,No,No
HID85801812,CC,50-65,CUNDINAMARCA,SIBATE,NO,2,Hombre,NO ACTIVO,ALCANZADO,No,Si
HID41873139,RC,06-17,CUNDINAMARCA,RICAURTE,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID44736179,CC,50-65,CUNDINAMARCA,MEDINA,SI,1,Mujer,ACTIVO,ALCANZADO,Si,No
HID54777173,CC,>65,CUNDINAMARCA,CARMEN DE CARUPA,NO,2,Mujer,ACTIVO,POR ALCANZAR,No,No
HID79106430,RC,06-17,CUNDINAMARCA,GUASCA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID36961383,CC,18-29,CUNDINAMARCA,CHIPAQUE,NO,1,Hombre,ACTIVO,POR ALCANZAR,No,No
HID75882845,TI,18-29,CUNDINAMARCA,FUSAGASUGA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID38239074,CC,30-49,CUNDINAMARCA,CHOCONTA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID39907840,TI,06-17,CUNDINAMARCA,FACATATIVA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID56067069,TI,18-29,CUNDINAMARCA,GACHANCIPA,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID29143251,CC,30-49,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID45697395,RC,06-17,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID75679401,CC,50-65,CUNDINAMARCA,SOACHA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID39832341,CC,18-29,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,Si,No
HID15307124,CC,18-29,CUNDINAMARCA,PARATEBUENO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID25593732,CC,50-65,CUNDINAMARCA,ANAPOIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID97528966,CC,30-49,CUNDINAMARCA,TOCAIMA,NO,1,Hombre,NO ACTIVO,ALCANZADO,No,No
HID12376326,TI,18-29,CUNDINAMARCA,LA PALMA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID12848720,CC,30-49,CUNDINAMARCA,TENJO,NO,1,Mujer,ACTIVO,ALCANZADO,No,No
HID87102304,CC,50-65,CUNDINAMARCA,VILLAPINZON,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID37792880,CC,50-65,CUNDINAMARCA,CAJICA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID94900902,CC,>65,CUNDINAMARCA,CAQUEZA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID77011136,CC,30-49,CUNDINAMARCA,MEDINA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID41795171,CC,50-65,CUNDINAMARCA,PUERTO SALGAR,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID47808019,CC,30-49,CUNDINAMARCA,GIRARDOT,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID82597390,CC,30-49,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID18241582,CC,50-65,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID50161566,CC,>65,CUNDINAMARCA,TOCAIMA,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID75698704,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID55274715,CC,30-49,CUNDINAMARCA,JERUSALEN,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID55183502,TI,18-29,CUNDINAMARCA,PARATEBUENO,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID31274764,RC,06-17,CUNDINAMARCA,CAQUEZA,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID29297084,TI,18-29,CUNDINAMARCA,SOACHA,NO,1,Hombre,ACTIVO,NO APLICA,No,Si
HID23340781,TI,18-29,CUNDINAMARCA,SAN BERNARDO,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID84408098,CC,30-49,CUNDINAMARCA,FUQUENE,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID39936227,CC,50-65,CUNDINAMARCA,PACHO,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
HID64709030,TI,18-29,CUNDINAMARCA,MADRID,NO,0,Mujer,ACTIVO,NO APLICA,No,No
HID19905134,TI,18-29,CUNDINAMARCA,ALBAN,NO,0,Hombre,ACTIVO,NO APLICA,No,No
HID54787571,CC,50-65,CUNDINAMARCA,CAQUEZA,NO,0,Hombre,ACTIVO,ALCANZADO,No,No
HID41965140,CC,>65,CUNDINAMARCA,SOACHA,ND,1,Hombre,ACTIVO,ALCANZADO,No,No
HID84032818,CC,>65,CUNDINAMARCA,LA MESA,NO,2,Mujer,NO ACTIVO,POR ALCANZAR,No,No
HID95092184,CC,50-65,CUNDINAMARCA,YACOPI,NO,0,Mujer,ACTIVO,ALCANZADO,No,No
